key,value,date
RENÁTÓ,,2016
RICHÁRD,298,2016
RIKÁRDÓ,135,2016
RÓBERT,286,2016
ROLAND,340,2016
RÓMEÓ,,2016
RUDOLF,,2016
SÁMUEL,89,2016
SÁNDOR,350,2016
SEBESTYÉN,,2016
SIMON,120,2016
SOMA,167,2016
SZABOLCS,263,2016
SZEBASZTIÁN,,2016
SZILÁRD,86,2016
SZILVESZTER,,2016
TAMÁS,703,2016
TIBOR,212,2016
VALENTIN,,2016
VENCEL,90,2016
VIKTOR,199,2016
VILMOS,150,2016
VINCE,303,2016
ZALÁN,877,2016
ZÉNÓ,90,2016
ZENTE,169,2016
ZÉTÉNY,403,2016
ZOLTÁN,588,2016
ZSIGMOND,,2016
ZSOLT,383,2016
ZSOMBOR,710,2016
ÁBEL,265,2017
ÁDÁM,1183,2017
ADRIÁN,106,2017
ÁGOSTON,,2017
ÁKOS,470,2017
ALBERT,,2017
ALEX,378,2017
ALEXANDER,107,2017
ÁLMOS,,2017
ANDOR,,2017
ANDRÁS,484,2017
ANTAL,,2017
ARMAND,,2017
ÁRMIN,213,2017
ARNOLD,,2017
ÁRON,856,2017
ÁRPÁD,,2017
ATTILA,528,2017
BALÁZS,807,2017
BÁLINT,612,2017
BARNA,,2017
BARNABÁS,503,2017
BÉLA,,2017
BENCE,1690,2017
BENDE,96,2017
BENDEGÚZ,210,2017
BENEDEK,542,2017
BENETT,573,2017
BENJAMIN,170,2017
BENJÁMIN,253,2017
BERTALAN,101,2017
BOLDIZSÁR,132,2017
BOTOND,869,2017
BRÁJEN,,2017
BRENDON,192,2017
BULCSÚ,,2017
CSABA,324,2017
CSANÁD,95,2017
CSONGOR,154,2017
DÁNIEL,1045,2017
DÁVID,1066,2017
DÉNES,108,2017
DENISZ,86,2017
DEZSŐ,,2017
DOMINIK,1145,2017
DOMONKOS,,2017
DONÁT,105,2017
DORIÁN,,2017
ENDRE,,2017
ERIK,278,2017
ERNŐ,,2017
FÉLIX,,2017
FERENC,261,2017
FLÓRIÁN,,2017
GÁBOR,441,2017
GELLÉRT,96,2017
GERGELY,191,2017
GERGŐ,620,2017
GÉZA,,2017
GYÖRGY,104,2017
GYULA,99,2017
HENRIK,,2017
HUBA,,2017
HUNOR,331,2017
IMRE,150,2017
ISTVÁN,468,2017
IVÁN,91,2017
JÁNOS,354,2017
JENŐ,,2017
JÓZSEF,339,2017
KÁLMÁN,,2017
KÁROLY,96,2017
KENDE,133,2017
KEVIN,293,2017
KOLOS,,2017
KOPPÁNY,,2017
KORNÉL,333,2017
KRISTÓF,805,2017
KRISZTIÁN,402,2017
KRISZTOFER,129,2017
LAJOS,110,2017
LÁSZLÓ,638,2017
LEVENTE,1209,2017
LÓRÁNT,,2017
LŐRINC,,2017
MARCELL,1154,2017
MÁRIÓ,,2017
MÁRK,651,2017
MÁRKÓ,,2017
MARTIN,390,2017
MÁRTON,437,2017
MÁTÉ,1321,2017
MÁTYÁS,245,2017
MIHÁLY,203,2017
MIKLÓS,140,2017
MILÁN,1028,2017
NÁNDOR,262,2017
NIKOLASZ,151,2017
NIMRÓD,604,2017
NOEL,1197,2017
NOLEN,146,2017
NORBERT,257,2017
OLIVÉR,850,2017
PÁL,82,2017
PATRIK,497,2017
PÉTER,721,2017
RAJMUND,,2017
RENÁTÓ,,2017
RICHÁRD,300,2017
RIKÁRDÓ,96,2017
RÓBERT,285,2017
ROLAND,349,2017
RÓMEÓ,,2017
RUDOLF,,2017
SÁMUEL,84,2017
SÁNDOR,323,2017
SEBESTYÉN,,2017
SIMON,127,2017
SOMA,201,2017
SZABOLCS,235,2017
SZEBASZTIÁN,,2017
SZILÁRD,105,2017
SZILVESZTER,,2017
TAMÁS,712,2017
TIBOR,173,2017
VALENTIN,,2017
VENCEL,91,2017
VIKTOR,189,2017
VILMOS,159,2017
VINCE,351,2017
ZALÁN,864,2017
ZÉNÓ,98,2017
ZENTE,241,2017
ZÉTÉNY,421,2017
ZOLTÁN,557,2017
ZSIGMOND,79,2017
ZSOLT,392,2017
ZSOMBOR,692,2017
