key,value,date
LŐRINC,,2017
LŐRINC,,2003
LŐRINC,,2004
LŐRINC,,2005
LŐRINC,,2006
LŐRINC,,2007
MARCELL,513,2003
MARCELL,668,2004
MARCELL,898,2005
MARCELL,848,2006
MARCELL,818,2007
MARCELL,721,2008
MARCELL,683,2009
MARCELL,618,2010
MARCELL,560,2011
MARCELL,660,2012
MARCELL,788,2013
MARCELL,977,2014
MARCELL,1090,2015
MARCELL,1146,2016
MARCELL,1154,2017
MÁRIÓ,105,2003
MÁRIÓ,85,2004
MÁRIÓ,79,2005
MÁRIÓ,,2006
MÁRIÓ,,2007
MÁRIÓ,,2008
MÁRIÓ,,2009
MÁRIÓ,,2010
MÁRIÓ,,2011
MÁRIÓ,,2012
MÁRIÓ,,2013
MÁRIÓ,,2014
MÁRIÓ,,2015
MÁRIÓ,,2016
MÁRIÓ,,2017
MÁRK,1017,2003
MÁRK,1040,2004
MÁRK,1121,2005
MÁRK,1105,2006
MÁRK,954,2007
MÁRK,1001,2008
MÁRK,814,2009
MÁRK,721,2010
MÁRK,670,2011
MÁRK,684,2012
MÁRK,649,2013
MÁRK,648,2014
MÁRK,600,2015
MÁRK,610,2016
MÁRK,651,2017
MÁRKÓ,101,2003
MÁRKÓ,119,2004
MÁRKÓ,124,2005
MÁRKÓ,112,2006
MÁRKÓ,108,2007
MÁRKÓ,125,2008
MÁRKÓ,88,2009
MÁRKÓ,75,2010
MÁRKÓ,,2011
MÁRKÓ,,2012
MÁRKÓ,,2013
MÁRKÓ,,2014
MÁRKÓ,,2015
MÁRKÓ,,2016
MÁRKÓ,,2017
MARTIN,747,2003
MARTIN,784,2004
MARTIN,680,2005
MARTIN,723,2006
MARTIN,685,2007
MARTIN,579,2008
MARTIN,482,2009
MARTIN,364,2010
MARTIN,373,2011
MARTIN,386,2012
MARTIN,353,2013
MARTIN,417,2014
MARTIN,361,2015
MARTIN,380,2016
MARTIN,390,2017
MÁRTON,504,2003
MÁRTON,582,2004
MÁRTON,648,2005
MÁRTON,577,2006
MÁRTON,555,2007
MÁRTON,545,2008
MÁRTON,509,2009
MÁRTON,466,2010
MÁRTON,469,2011
MÁRTON,479,2012
MÁRTON,498,2013
MÁRTON,468,2014
MÁRTON,485,2015
MÁRTON,542,2016
MÁRTON,437,2017
MÁTÉ,1574,2003
MÁTÉ,1571,2004
MÁTÉ,1663,2005
MÁTÉ,1685,2006
MÁTÉ,1552,2007
MÁTÉ,1483,2008
MÁTÉ,1576,2009
MÁTÉ,1473,2010
MÁTÉ,1353,2011
MÁTÉ,1455,2012
MÁTÉ,1372,2013
MÁTÉ,1359,2014
MÁTÉ,1405,2015
MÁTÉ,1321,2016
MÁTÉ,1321,2017
MÁTYÁS,258,2003
MÁTYÁS,251,2004
MÁTYÁS,268,2005
MÁTYÁS,286,2006
MÁTYÁS,276,2007
MÁTYÁS,271,2008
MÁTYÁS,296,2009
MÁTYÁS,279,2010
MÁTYÁS,267,2011
MÁTYÁS,286,2012
MÁTYÁS,251,2013
MÁTYÁS,283,2014
MÁTYÁS,263,2015
MÁTYÁS,239,2016
MÁTYÁS,245,2017
MIHÁLY,208,2003
MIHÁLY,197,2004
MIHÁLY,198,2005
MIHÁLY,226,2006
MIHÁLY,214,2007
MIHÁLY,230,2008
MIHÁLY,215,2009
MIHÁLY,172,2010
MIHÁLY,208,2011
MIHÁLY,204,2012
MIHÁLY,199,2013
MIHÁLY,214,2014
MIHÁLY,237,2015
MIHÁLY,232,2016
MIHÁLY,203,2017
MIKLÓS,168,2003
MIKLÓS,200,2004
MIKLÓS,197,2005
MIKLÓS,216,2006
MIKLÓS,189,2007
MIKLÓS,175,2008
MIKLÓS,215,2009
MIKLÓS,152,2010
MIKLÓS,152,2011
MIKLÓS,178,2012
MIKLÓS,162,2013
MIKLÓS,161,2014
MIKLÓS,145,2015
MIKLÓS,136,2016
MIKLÓS,140,2017
MILÁN,523,2003
MILÁN,692,2004
MILÁN,916,2005
MILÁN,810,2006
MILÁN,969,2007
MILÁN,1093,2008
MILÁN,1080,2009
MILÁN,908,2010
MILÁN,826,2011
MILÁN,798,2012
MILÁN,894,2013
MILÁN,924,2014
MILÁN,982,2015
MILÁN,1037,2016
MILÁN,1028,2017
NÁNDOR,110,2003
NÁNDOR,176,2004
NÁNDOR,173,2005
NÁNDOR,176,2006
NÁNDOR,186,2007
NÁNDOR,208,2008
NÁNDOR,177,2009
NÁNDOR,184,2010
NÁNDOR,206,2011
NÁNDOR,206,2012
NÁNDOR,214,2013
NÁNDOR,218,2014
NÁNDOR,211,2015
NÁNDOR,206,2016
NÁNDOR,262,2017
NIKOLASZ,77,2007
NIKOLASZ,75,2010
NIKOLASZ,196,2011
NIKOLASZ,178,2012
NIKOLASZ,132,2013
NIKOLASZ,156,2014
NIKOLASZ,137,2015
NIKOLASZ,169,2016
NIKOLASZ,151,2017
NIKOLASZ,,2008
NIKOLASZ,,2009
NIKOLASZ,,2003
NIKOLASZ,,2004
NIKOLASZ,,2005
NIKOLASZ,,2006
NIMRÓD,83,2006
NIMRÓD,75,2007
NIMRÓD,179,2008
NIMRÓD,251,2009
NIMRÓD,298,2010
NIMRÓD,306,2011
NIMRÓD,331,2012
NIMRÓD,352,2013
NIMRÓD,391,2014
NIMRÓD,428,2015
NIMRÓD,500,2016
NIMRÓD,604,2017
NIMRÓD,,2003
NIMRÓD,,2004
NIMRÓD,,2005
NOEL,101,2003
NOEL,153,2004
NOEL,174,2005
NOEL,204,2006
NOEL,237,2007
NOEL,346,2008
NOEL,365,2009
NOEL,509,2010
NOEL,574,2011
NOEL,618,2012
NOEL,696,2013
NOEL,843,2014
NOEL,928,2015
NOEL,1071,2016
NOEL,1197,2017
NOLEN,108,2016
NOLEN,146,2017
NOLEN,,2003
NOLEN,,2004
NOLEN,,2005
NOLEN,,2006
NOLEN,,2007
NOLEN,,2008
NOLEN,,2009
NOLEN,,2010
NOLEN,,2011
NOLEN,,2012
NOLEN,,2013
NOLEN,,2014
NOLEN,,2015
NORBERT,540,2003
NORBERT,497,2004
NORBERT,408,2005
NORBERT,446,2006
NORBERT,319,2007
NORBERT,370,2008
NORBERT,351,2009
NORBERT,306,2010
NORBERT,312,2011
NORBERT,302,2012
NORBERT,264,2013
NORBERT,256,2014
NORBERT,267,2015
NORBERT,286,2016
NORBERT,257,2017
OLIVÉR,300,2003
OLIVÉR,377,2004
OLIVÉR,383,2005
OLIVÉR,386,2006
OLIVÉR,423,2007
OLIVÉR,443,2008
OLIVÉR,460,2009
OLIVÉR,444,2010
OLIVÉR,505,2011
OLIVÉR,523,2012
OLIVÉR,678,2013
OLIVÉR,654,2014
OLIVÉR,671,2015
OLIVÉR,736,2016
OLIVÉR,850,2017
PÁL,110,2003
PÁL,97,2004
PÁL,89,2005
PÁL,82,2007
PÁL,78,2008
PÁL,85,2009
PÁL,81,2010
PÁL,81,2014
PÁL,89,2015
PÁL,79,2016
PÁL,82,2017
PÁL,,2006
PÁL,,2011
PÁL,,2012
PÁL,,2013
