key,value,date
ABIGÉL,,2000
ABIGÉL,,2001
ABIGÉL,,2002
ABIGÉL,,2003
ABIGÉL,,2004
ABIGÉL,,2005
ABIGÉL,,2006
ABIGÉL,,2007
ABIGÉL,,2008
ABIGÉL,,2009
ABIGÉL,105,2010
ABIGÉL,129,2011
ABIGÉL,130,2012
ABIGÉL,149,2013
ABIGÉL,159,2014
ABIGÉL,186,2015
ABIGÉL,178,2016
ABIGÉL,199,2017
ABIGÉL,219,2018
ADÉL,132,2000
ADÉL,151,2001
ADÉL,174,2002
ADÉL,160,2003
ADÉL,173,2004
ADÉL,151,2005
ADÉL,157,2006
ADÉL,161,2007
ADÉL,190,2008
ADÉL,156,2009
ADÉL,185,2010
ADÉL,158,2011
ADÉL,227,2012
ADÉL,372,2013
ADÉL,354,2014
ADÉL,340,2015
ADÉL,357,2016
ADÉL,413,2017
ADÉL,387,2018
ADRIENN,411,2000
ADRIENN,394,2001
ADRIENN,385,2002
ADRIENN,331,2003
ADRIENN,321,2004
ADRIENN,259,2005
ADRIENN,276,2006
ADRIENN,266,2007
ADRIENN,240,2008
ADRIENN,206,2009
ADRIENN,174,2010
ADRIENN,173,2011
ADRIENN,168,2012
ADRIENN,138,2013
ADRIENN,135,2014
ADRIENN,120,2015
ADRIENN,123,2016
ADRIENN,115,2017
ADRIENN,,2018
ÁGNES,228,2000
ÁGNES,252,2001
ÁGNES,225,2002
ÁGNES,176,2003
ÁGNES,178,2004
ÁGNES,153,2005
ÁGNES,138,2006
ÁGNES,122,2007
ÁGNES,125,2008
ÁGNES,120,2009
ÁGNES,,2010
ÁGNES,,2011
ÁGNES,,2012
ÁGNES,,2013
ÁGNES,,2014
ÁGNES,,2015
ÁGNES,,2016
ÁGNES,,2017
ÁGNES,,2018
ALEXA,,2000
ALEXA,,2001
ALEXA,,2002
ALEXA,,2003
ALEXA,207,2004
ALEXA,172,2005
ALEXA,177,2006
ALEXA,181,2007
ALEXA,161,2008
ALEXA,146,2009
ALEXA,118,2010
ALEXA,104,2011
ALEXA,138,2012
ALEXA,,2013
ALEXA,130,2014
ALEXA,152,2015
ALEXA,125,2016
ALEXA,,2017
ALEXA,,2018
ALEXANDRA,1066,2000
ALEXANDRA,946,2001
ALEXANDRA,877,2002
ALEXANDRA,717,2003
ALEXANDRA,694,2004
ALEXANDRA,625,2005
ALEXANDRA,576,2006
ALEXANDRA,532,2007
ALEXANDRA,539,2008
ALEXANDRA,385,2009
ALEXANDRA,341,2010
ALEXANDRA,320,2011
ALEXANDRA,258,2012
ALEXANDRA,277,2013
ALEXANDRA,268,2014
ALEXANDRA,230,2015
ALEXANDRA,212,2016
ALEXANDRA,187,2017
ALEXANDRA,172,2018
ALÍZ,,2000
ALÍZ,,2001
ALÍZ,,2002
ALÍZ,,2003
ALÍZ,,2004
ALÍZ,,2005
ALÍZ,,2006
ALÍZ,,2007
ALÍZ,,2008
ALÍZ,,2009
ALÍZ,117,2010
ALÍZ,195,2011
ALÍZ,231,2012
ALÍZ,294,2013
ALÍZ,229,2014
ALÍZ,266,2015
ALÍZ,344,2016
ALÍZ,391,2017
ALÍZ,437,2018
AMANDA,,2000
AMANDA,,2001
AMANDA,131,2002
AMANDA,,2003
AMANDA,215,2004
AMANDA,301,2005
AMANDA,251,2006
AMANDA,272,2007
AMANDA,283,2008
AMANDA,249,2009
AMANDA,206,2010
AMANDA,172,2011
AMANDA,148,2012
AMANDA,126,2013
AMANDA,,2014
AMANDA,,2015
AMANDA,,2016
AMANDA,,2017
AMANDA,,2018
AMIRA,,2000
AMIRA,,2001
AMIRA,,2002
AMIRA,,2003
AMIRA,,2004
AMIRA,,2005
AMIRA,,2006
AMIRA,,2007
AMIRA,145,2008
AMIRA,123,2009
AMIRA,129,2010
AMIRA,124,2011
AMIRA,170,2012
AMIRA,230,2013
AMIRA,290,2014
AMIRA,331,2015
AMIRA,310,2016
AMIRA,259,2017
AMIRA,243,2018
ANDREA,265,2000
ANDREA,249,2001
ANDREA,250,2002
ANDREA,214,2003
ANDREA,199,2004
ANDREA,172,2005
ANDREA,164,2006
ANDREA,153,2007
ANDREA,132,2008
ANDREA,,2009
ANDREA,,2010
ANDREA,,2011
ANDREA,,2012
ANDREA,,2013
ANDREA,,2014
ANDREA,,2015
ANDREA,,2016
ANDREA,,2017
ANDREA,,2018
ANETT,233,2000
ANETT,208,2001
ANETT,157,2002
ANETT,,2003
ANETT,120,2004
ANETT,,2005
ANETT,,2006
ANETT,,2007
ANETT,,2008
ANETT,,2009
ANETT,,2010
ANETT,,2011
ANETT,,2012
ANETT,,2013
ANETT,,2014
ANETT,,2015
ANETT,,2016
ANETT,,2017
ANETT,,2018
ANITA,228,2000
ANITA,248,2001
ANITA,258,2002
ANITA,205,2003
ANITA,177,2004
ANITA,178,2005
ANITA,153,2006
ANITA,158,2007
ANITA,122,2008
ANITA,126,2009
ANITA,,2010
ANITA,,2011
ANITA,,2012
ANITA,,2013
ANITA,,2014
ANITA,,2015
ANITA,,2016
ANITA,,2017
ANITA,,2018
ANNA,1108,2000
ANNA,1234,2001
ANNA,1271,2002
ANNA,1276,2003
ANNA,1414,2004
ANNA,1511,2005
ANNA,1528,2006
ANNA,1415,2007
ANNA,1318,2008
ANNA,1255,2009
ANNA,1222,2010
ANNA,1245,2011
ANNA,1191,2012
ANNA,1169,2013
ANNA,1241,2014
ANNA,1194,2015
ANNA,1206,2016
ANNA,1171,2017
ANNA,1090,2018
ANNABELLA,,2000
ANNABELLA,,2001
ANNABELLA,,2002
ANNABELLA,,2003
ANNABELLA,,2004
ANNABELLA,,2005
ANNABELLA,,2006
ANNABELLA,,2007
ANNABELLA,,2008
ANNABELLA,,2009
ANNABELLA,,2010
ANNABELLA,,2011
ANNABELLA,,2012
ANNABELLA,,2013
ANNABELLA,,2014
ANNABELLA,138,2015
ANNABELLA,130,2016
ANNABELLA,128,2017
ANNABELLA,136,2018
ANNAMÁRIA,177,2000
ANNAMÁRIA,135,2001
ANNAMÁRIA,123,2002
ANNAMÁRIA,138,2003
ANNAMÁRIA,137,2004
ANNAMÁRIA,,2005
ANNAMÁRIA,,2006
ANNAMÁRIA,,2007
ANNAMÁRIA,,2008
ANNAMÁRIA,,2009
ANNAMÁRIA,,2010
ANNAMÁRIA,,2011
ANNAMÁRIA,,2012
ANNAMÁRIA,,2013
ANNAMÁRIA,,2014
ANNAMÁRIA,,2015
ANNAMÁRIA,,2016
ANNAMÁRIA,,2017
ANNAMÁRIA,,2018
ANTÓNIA,,2000
ANTÓNIA,128,2001
ANTÓNIA,124,2002
ANTÓNIA,,2003
ANTÓNIA,,2004
ANTÓNIA,,2005
ANTÓNIA,,2006
ANTÓNIA,,2007
ANTÓNIA,,2008
ANTÓNIA,,2009
ANTÓNIA,,2010
ANTÓNIA,,2011
ANTÓNIA,,2012
ANTÓNIA,,2013
ANTÓNIA,,2014
ANTÓNIA,,2015
ANTÓNIA,,2016
ANTÓNIA,,2017
ANTÓNIA,,2018
BARBARA,634,2000
BARBARA,586,2001
BARBARA,497,2002
BARBARA,466,2003
BARBARA,476,2004
BARBARA,483,2005
BARBARA,451,2006
BARBARA,396,2007
BARBARA,342,2008
BARBARA,305,2009
BARBARA,265,2010
BARBARA,269,2011
BARBARA,245,2012
BARBARA,226,2013
BARBARA,199,2014
BARBARA,197,2015
BARBARA,178,2016
BARBARA,176,2017
BARBARA,153,2018
BEATRIX,240,2000
BEATRIX,165,2001
BEATRIX,177,2002
BEATRIX,175,2003
BEATRIX,140,2004
BEATRIX,,2005
BEATRIX,,2006
BEATRIX,,2007
BEATRIX,,2008
BEATRIX,,2009
BEATRIX,,2010
BEATRIX,,2011
BEATRIX,,2012
BEATRIX,,2013
BEATRIX,,2014
BEATRIX,,2015
BEATRIX,,2016
BEATRIX,,2017
BEATRIX,,2018
BELLA,,2000
BELLA,,2001
BELLA,,2002
BELLA,,2003
BELLA,,2004
BELLA,,2005
BELLA,,2006
BELLA,,2007
BELLA,,2008
BELLA,,2009
BELLA,,2010
BELLA,,2011
BELLA,,2012
BELLA,132,2013
BELLA,155,2014
BELLA,203,2015
BELLA,208,2016
BELLA,233,2017
BELLA,196,2018
BERNADETT,383,2000
BERNADETT,364,2001
BERNADETT,358,2002
BERNADETT,289,2003
BERNADETT,234,2004
BERNADETT,200,2005
BERNADETT,190,2006
BERNADETT,163,2007
BERNADETT,190,2008
BERNADETT,157,2009
BERNADETT,144,2010
BERNADETT,112,2011
BERNADETT,110,2012
BERNADETT,,2013
BERNADETT,,2014
BERNADETT,,2015
BERNADETT,,2016
BERNADETT,,2017
BERNADETT,,2018
BETTINA,400,2000
BETTINA,321,2001
BETTINA,308,2002
BETTINA,244,2003
BETTINA,182,2004
BETTINA,189,2005
BETTINA,192,2006
BETTINA,127,2007
BETTINA,,2008
BETTINA,,2009
BETTINA,,2010
BETTINA,,2011
BETTINA,,2012
BETTINA,,2013
BETTINA,,2014
BETTINA,,2015
BETTINA,,2016
BETTINA,,2017
BETTINA,,2018
BIANKA,550,2000
BIANKA,568,2001
BIANKA,569,2002
BIANKA,572,2003
BIANKA,500,2004
BIANKA,495,2005
BIANKA,462,2006
BIANKA,475,2007
BIANKA,511,2008
BIANKA,435,2009
BIANKA,425,2010
BIANKA,364,2011
BIANKA,372,2012
BIANKA,360,2013
BIANKA,376,2014
BIANKA,365,2015
BIANKA,348,2016
BIANKA,360,2017
BIANKA,322,2018
BÍBORKA,,2000
BÍBORKA,,2001
BÍBORKA,,2002
BÍBORKA,,2003
BÍBORKA,,2004
BÍBORKA,,2005
BÍBORKA,,2006
BÍBORKA,,2007
BÍBORKA,,2008
BÍBORKA,,2009
BÍBORKA,,2010
BÍBORKA,103,2011
BÍBORKA,117,2012
BÍBORKA,134,2013
BÍBORKA,127,2014
BÍBORKA,134,2015
BÍBORKA,120,2016
BÍBORKA,139,2017
BÍBORKA,119,2018
BLANKA,196,2000
BLANKA,197,2001
BLANKA,212,2002
BLANKA,205,2003
BLANKA,243,2004
BLANKA,254,2005
BLANKA,250,2006
BLANKA,276,2007
BLANKA,285,2008
BLANKA,248,2009
BLANKA,275,2010
BLANKA,267,2011
BLANKA,294,2012
BLANKA,271,2013
BLANKA,254,2014
BLANKA,274,2015
BLANKA,266,2016
BLANKA,263,2017
BLANKA,234,2018
BOGLÁRKA,795,2000
BOGLÁRKA,867,2001
BOGLÁRKA,943,2002
BOGLÁRKA,905,2003
BOGLÁRKA,920,2004
BOGLÁRKA,968,2005
BOGLÁRKA,1195,2006
BOGLÁRKA,1069,2007
BOGLÁRKA,1058,2008
BOGLÁRKA,961,2009
BOGLÁRKA,812,2010
BOGLÁRKA,822,2011
BOGLÁRKA,730,2012
BOGLÁRKA,649,2013
BOGLÁRKA,733,2014
BOGLÁRKA,740,2015
BOGLÁRKA,762,2016
BOGLÁRKA,735,2017
BOGLÁRKA,679,2018
BORBÁLA,140,2000
BORBÁLA,137,2001
BORBÁLA,136,2002
BORBÁLA,151,2003
BORBÁLA,149,2004
BORBÁLA,151,2005
BORBÁLA,167,2006
BORBÁLA,167,2007
BORBÁLA,167,2008
BORBÁLA,170,2009
BORBÁLA,184,2010
BORBÁLA,169,2011
BORBÁLA,196,2012
BORBÁLA,190,2013
BORBÁLA,169,2014
BORBÁLA,180,2015
BORBÁLA,181,2016
BORBÁLA,178,2017
BORBÁLA,165,2018
BORÓKA,,2000
BORÓKA,,2001
BORÓKA,,2002
BORÓKA,,2003
BORÓKA,,2004
BORÓKA,,2005
BORÓKA,,2006
BORÓKA,,2007
BORÓKA,,2008
BORÓKA,,2009
BORÓKA,131,2010
BORÓKA,,2011
BORÓKA,107,2012
BORÓKA,120,2013
BORÓKA,123,2014
BORÓKA,135,2015
BORÓKA,132,2016
BORÓKA,150,2017
BORÓKA,139,2018
BRIGITTA,358,2000
BRIGITTA,305,2001
BRIGITTA,285,2002
BRIGITTA,258,2003
BRIGITTA,209,2004
BRIGITTA,223,2005
BRIGITTA,203,2006
BRIGITTA,171,2007
BRIGITTA,147,2008
BRIGITTA,127,2009
BRIGITTA,112,2010
BRIGITTA,,2011
BRIGITTA,,2012
BRIGITTA,,2013
BRIGITTA,,2014
BRIGITTA,,2015
BRIGITTA,,2016
BRIGITTA,,2017
BRIGITTA,,2018
CINTIA,514,2000
CINTIA,463,2001
CINTIA,436,2002
CINTIA,332,2003
CINTIA,290,2004
CINTIA,253,2005
CINTIA,235,2006
CINTIA,219,2007
CINTIA,209,2008
CINTIA,147,2009
CINTIA,105,2010
CINTIA,,2011
CINTIA,107,2012
CINTIA,,2013
CINTIA,,2014
CINTIA,,2015
CINTIA,,2016
CINTIA,,2017
CINTIA,,2018
CSENGE,295,2000
CSENGE,362,2001
CSENGE,426,2002
CSENGE,519,2003
CSENGE,523,2004
CSENGE,606,2005
CSENGE,579,2006
CSENGE,602,2007
CSENGE,581,2008
CSENGE,578,2009
CSENGE,542,2010
CSENGE,505,2011
CSENGE,818,2012
CSENGE,661,2013
CSENGE,603,2014
CSENGE,600,2015
CSENGE,480,2016
CSENGE,463,2017
CSENGE,429,2018
CSILLA,189,2000
CSILLA,154,2001
CSILLA,157,2002
CSILLA,135,2003
CSILLA,136,2004
CSILLA,124,2005
CSILLA,127,2006
CSILLA,,2007
CSILLA,,2008
CSILLA,,2009
CSILLA,,2010
CSILLA,,2011
CSILLA,,2012
CSILLA,,2013
CSILLA,,2014
CSILLA,,2015
CSILLA,,2016
CSILLA,,2017
CSILLA,,2018
DALMA,142,2000
DALMA,129,2001
DALMA,134,2002
DALMA,119,2003
DALMA,119,2004
DALMA,138,2005
DALMA,133,2006
DALMA,122,2007
DALMA,136,2008
DALMA,171,2009
DALMA,141,2010
DALMA,132,2011
DALMA,119,2012
DALMA,111,2013
DALMA,150,2014
DALMA,117,2015
DALMA,133,2016
DALMA,134,2017
DALMA,120,2018
DANIELLA,170,2000
DANIELLA,130,2001
DANIELLA,,2002
DANIELLA,,2003
DANIELLA,,2004
DANIELLA,,2005
DANIELLA,,2006
DANIELLA,,2007
DANIELLA,,2008
DANIELLA,,2009
DANIELLA,,2010
DANIELLA,,2011
DANIELLA,,2012
DANIELLA,,2013
DANIELLA,,2014
DANIELLA,,2015
DANIELLA,,2016
DANIELLA,,2017
DANIELLA,,2018
DIÁNA,253,2000
DIÁNA,236,2001
DIÁNA,208,2002
DIÁNA,176,2003
DIÁNA,173,2004
DIÁNA,162,2005
DIÁNA,162,2006
DIÁNA,170,2007
DIÁNA,135,2008
DIÁNA,141,2009
DIÁNA,112,2010
DIÁNA,149,2011
DIÁNA,183,2012
DIÁNA,171,2013
DIÁNA,154,2014
DIÁNA,139,2015
DIÁNA,147,2016
DIÁNA,109,2017
DIÁNA,147,2018
DOMINIKA,409,2000
DOMINIKA,418,2001
DOMINIKA,370,2002
DOMINIKA,327,2003
DOMINIKA,291,2004
DOMINIKA,241,2005
DOMINIKA,215,2006
DOMINIKA,174,2007
DOMINIKA,,2008
DOMINIKA,,2009
DOMINIKA,,2010
DOMINIKA,,2011
DOMINIKA,,2012
DOMINIKA,,2013
DOMINIKA,,2014
DOMINIKA,,2015
DOMINIKA,,2016
DOMINIKA,,2017
DOMINIKA,,2018
DÓRA,915,2000
DÓRA,888,2001
DÓRA,825,2002
DÓRA,801,2003
DÓRA,698,2004
DÓRA,724,2005
DÓRA,745,2006
DÓRA,793,2007
DÓRA,774,2008
DÓRA,758,2009
DÓRA,755,2010
DÓRA,698,2011
DÓRA,661,2012
DÓRA,626,2013
DÓRA,596,2014
DÓRA,551,2015
DÓRA,506,2016
DÓRA,476,2017
DÓRA,477,2018
DORINA,602,2000
DORINA,620,2001
DORINA,652,2002
DORINA,715,2003
DORINA,946,2004
DORINA,979,2005
DORINA,791,2006
DORINA,651,2007
DORINA,714,2008
DORINA,582,2009
DORINA,482,2010
DORINA,458,2011
DORINA,485,2012
DORINA,456,2013
DORINA,600,2014
DORINA,660,2015
DORINA,556,2016
DORINA,505,2017
DORINA,476,2018
DORKA,134,2000
DORKA,191,2001
DORKA,203,2002
DORKA,245,2003
DORKA,279,2004
DORKA,323,2005
DORKA,374,2006
DORKA,306,2007
DORKA,322,2008
DORKA,294,2009
DORKA,298,2010
DORKA,422,2011
DORKA,372,2012
DORKA,329,2013
DORKA,382,2014
DORKA,383,2015
DORKA,373,2016
DORKA,340,2017
DORKA,376,2018
DOROTTYA,355,2000
DOROTTYA,306,2001
DOROTTYA,276,2002
DOROTTYA,323,2003
DOROTTYA,291,2004
DOROTTYA,273,2005
DOROTTYA,227,2006
DOROTTYA,202,2007
DOROTTYA,251,2008
DOROTTYA,196,2009
DOROTTYA,203,2010
DOROTTYA,222,2011
DOROTTYA,181,2012
DOROTTYA,173,2013
DOROTTYA,151,2014
DOROTTYA,146,2015
DOROTTYA,149,2016
DOROTTYA,131,2017
DOROTTYA,119,2018
DZSENIFER,450,2000
DZSENIFER,477,2001
DZSENIFER,413,2002
DZSENIFER,359,2003
DZSENIFER,393,2004
DZSENIFER,305,2005
DZSENIFER,255,2006
DZSENIFER,231,2007
DZSENIFER,250,2008
DZSENIFER,202,2009
DZSENIFER,176,2010
DZSENIFER,162,2011
DZSENIFER,171,2012
DZSENIFER,107,2013
DZSENIFER,112,2014
DZSENIFER,124,2015
DZSENIFER,,2016
DZSENIFER,,2017
DZSENIFER,,2018
DZSESSZIKA,,2000
DZSESSZIKA,,2001
DZSESSZIKA,,2002
DZSESSZIKA,,2003
DZSESSZIKA,,2004
DZSESSZIKA,,2005
DZSESSZIKA,,2006
DZSESSZIKA,,2007
DZSESSZIKA,,2008
DZSESSZIKA,,2009
DZSESSZIKA,121,2010
DZSESSZIKA,105,2011
DZSESSZIKA,,2012
DZSESSZIKA,,2013
DZSESSZIKA,,2014
DZSESSZIKA,,2015
DZSESSZIKA,,2016
DZSESSZIKA,,2017
DZSESSZIKA,,2018
EDINA,175,2000
EDINA,150,2001
EDINA,150,2002
EDINA,155,2003
EDINA,,2004
EDINA,,2005
EDINA,,2006
EDINA,,2007
EDINA,,2008
EDINA,,2009
EDINA,,2010
EDINA,,2011
EDINA,,2012
EDINA,,2013
EDINA,,2014
EDINA,,2015
EDINA,,2016
EDINA,,2017
EDINA,,2018
ELIZA,,2000
ELIZA,,2001
ELIZA,,2002
ELIZA,,2003
ELIZA,,2004
ELIZA,,2005
ELIZA,,2006
ELIZA,,2007
ELIZA,,2008
ELIZA,,2009
ELIZA,,2010
ELIZA,,2011
ELIZA,,2012
ELIZA,,2013
ELIZA,143,2014
ELIZA,171,2015
ELIZA,143,2016
ELIZA,172,2017
ELIZA,209,2018
ELIZABET,163,2000
ELIZABET,166,2001
ELIZABET,137,2002
ELIZABET,151,2003
ELIZABET,127,2004
ELIZABET,,2005
ELIZABET,,2006
ELIZABET,,2007
ELIZABET,,2008
ELIZABET,,2009
ELIZABET,,2010
ELIZABET,107,2011
ELIZABET,112,2012
ELIZABET,113,2013
ELIZABET,127,2014
ELIZABET,148,2015
ELIZABET,182,2016
ELIZABET,213,2017
ELIZABET,215,2018
EMESE,302,2000
EMESE,337,2001
EMESE,323,2002
EMESE,282,2003
EMESE,321,2004
EMESE,309,2005
EMESE,366,2006
EMESE,318,2007
EMESE,295,2008
EMESE,297,2009
EMESE,242,2010
EMESE,222,2011
EMESE,262,2012
EMESE,227,2013
EMESE,199,2014
EMESE,189,2015
EMESE,204,2016
EMESE,152,2017
EMESE,125,2018
EMILI,,2000
EMILI,,2001
EMILI,,2002
EMILI,,2003
EMILI,,2004
EMILI,,2005
EMILI,,2006
EMILI,,2007
EMILI,,2008
EMILI,,2009
EMILI,,2010
EMILI,,2011
EMILI,,2012
EMILI,,2013
EMILI,,2014
EMILI,,2015
EMILI,,2016
EMILI,135,2017
EMILI,147,2018
EMÍLIA,,2000
EMÍLIA,,2001
EMÍLIA,,2002
EMÍLIA,,2003
EMÍLIA,,2004
EMÍLIA,,2005
EMÍLIA,,2006
EMÍLIA,136,2007
EMÍLIA,147,2008
EMÍLIA,152,2009
EMÍLIA,182,2010
EMÍLIA,190,2011
EMÍLIA,207,2012
EMÍLIA,227,2013
EMÍLIA,259,2014
EMÍLIA,206,2015
EMÍLIA,251,2016
EMÍLIA,271,2017
EMÍLIA,256,2018
EMMA,,2000
EMMA,,2001
EMMA,,2002
EMMA,157,2003
EMMA,238,2004
EMMA,330,2005
EMMA,415,2006
EMMA,457,2007
EMMA,529,2008
EMMA,577,2009
EMMA,662,2010
EMMA,642,2011
EMMA,614,2012
EMMA,783,2013
EMMA,761,2014
EMMA,750,2015
EMMA,742,2016
EMMA,783,2017
EMMA,835,2018
ENIKŐ,383,2000
ENIKŐ,367,2001
ENIKŐ,389,2002
ENIKŐ,370,2003
ENIKŐ,345,2004
ENIKŐ,333,2005
ENIKŐ,381,2006
ENIKŐ,313,2007
ENIKŐ,263,2008
ENIKŐ,249,2009
ENIKŐ,201,2010
ENIKŐ,219,2011
ENIKŐ,218,2012
ENIKŐ,217,2013
ENIKŐ,183,2014
ENIKŐ,156,2015
ENIKŐ,143,2016
ENIKŐ,149,2017
ENIKŐ,122,2018
ERIKA,282,2000
ERIKA,189,2001
ERIKA,182,2002
ERIKA,150,2003
ERIKA,152,2004
ERIKA,,2005
ERIKA,,2006
ERIKA,,2007
ERIKA,,2008
ERIKA,,2009
ERIKA,,2010
ERIKA,,2011
ERIKA,,2012
ERIKA,,2013
ERIKA,,2014
ERIKA,,2015
ERIKA,,2016
ERIKA,,2017
ERIKA,,2018
ERZSÉBET,166,2000
ERZSÉBET,128,2001
ERZSÉBET,,2002
ERZSÉBET,,2003
ERZSÉBET,,2004
ERZSÉBET,,2005
ERZSÉBET,,2006
ERZSÉBET,,2007
ERZSÉBET,,2008
ERZSÉBET,,2009
ERZSÉBET,,2010
ERZSÉBET,,2011
ERZSÉBET,,2012
ERZSÉBET,,2013
ERZSÉBET,,2014
ERZSÉBET,,2015
ERZSÉBET,,2016
ERZSÉBET,,2017
ERZSÉBET,,2018
ESZTER,857,2000
ESZTER,995,2001
ESZTER,972,2002
ESZTER,859,2003
ESZTER,898,2004
ESZTER,894,2005
ESZTER,886,2006
ESZTER,844,2007
ESZTER,774,2008
ESZTER,685,2009
ESZTER,622,2010
ESZTER,584,2011
ESZTER,592,2012
ESZTER,436,2013
ESZTER,465,2014
ESZTER,387,2015
ESZTER,454,2016
ESZTER,424,2017
ESZTER,391,2018
ÉVA,232,2000
ÉVA,212,2001
ÉVA,178,2002
ÉVA,180,2003
ÉVA,147,2004
ÉVA,149,2005
ÉVA,158,2006
ÉVA,119,2007
ÉVA,,2008
ÉVA,,2009
ÉVA,,2010
ÉVA,,2011
ÉVA,,2012
ÉVA,,2013
ÉVA,,2014
ÉVA,,2015
ÉVA,,2016
ÉVA,,2017
ÉVA,,2018
EVELIN,384,2000
EVELIN,378,2001
EVELIN,422,2002
EVELIN,429,2003
EVELIN,539,2004
EVELIN,449,2005
EVELIN,331,2006
EVELIN,195,2007
EVELIN,182,2008
EVELIN,141,2009
EVELIN,,2010
EVELIN,114,2011
EVELIN,,2012
EVELIN,,2013
EVELIN,,2014
EVELIN,,2015
EVELIN,111,2016
EVELIN,,2017
EVELIN,,2018
FANNI,1029,2000
FANNI,1213,2001
FANNI,1027,2002
FANNI,1064,2003
FANNI,924,2004
FANNI,846,2005
FANNI,753,2006
FANNI,705,2007
FANNI,641,2008
FANNI,579,2009
FANNI,480,2010
FANNI,572,2011
FANNI,534,2012
FANNI,514,2013
FANNI,568,2014
FANNI,591,2015
FANNI,567,2016
FANNI,515,2017
FANNI,500,2018
FLÓRA,212,2000
FLÓRA,249,2001
FLÓRA,246,2002
FLÓRA,261,2003
FLÓRA,285,2004
FLÓRA,282,2005
FLÓRA,360,2006
FLÓRA,336,2007
FLÓRA,434,2008
FLÓRA,361,2009
FLÓRA,339,2010
FLÓRA,334,2011
FLÓRA,327,2012
FLÓRA,363,2013
FLÓRA,394,2014
FLÓRA,435,2015
FLÓRA,415,2016
FLÓRA,458,2017
FLÓRA,433,2018
FRUZSINA,302,2000
FRUZSINA,304,2001
FRUZSINA,282,2002
FRUZSINA,312,2003
FRUZSINA,258,2004
FRUZSINA,281,2005
FRUZSINA,292,2006
FRUZSINA,251,2007
FRUZSINA,395,2008
FRUZSINA,332,2009
FRUZSINA,346,2010
FRUZSINA,282,2011
FRUZSINA,243,2012
FRUZSINA,245,2013
FRUZSINA,193,2014
FRUZSINA,202,2015
FRUZSINA,234,2016
FRUZSINA,210,2017
FRUZSINA,187,2018
GABRIELLA,240,2000
GABRIELLA,242,2001
GABRIELLA,211,2002
GABRIELLA,203,2003
GABRIELLA,164,2004
GABRIELLA,163,2005
GABRIELLA,174,2006
GABRIELLA,138,2007
GABRIELLA,,2008
GABRIELLA,147,2009
GABRIELLA,108,2010
GABRIELLA,,2011
GABRIELLA,,2012
GABRIELLA,,2013
GABRIELLA,,2014
GABRIELLA,,2015
GABRIELLA,,2016
GABRIELLA,,2017
GABRIELLA,,2018
GEORGINA,163,2000
GEORGINA,,2001
GEORGINA,141,2002
GEORGINA,123,2003
GEORGINA,,2004
GEORGINA,127,2005
GEORGINA,,2006
GEORGINA,,2007
GEORGINA,,2008
GEORGINA,,2009
GEORGINA,,2010
GEORGINA,,2011
GEORGINA,,2012
GEORGINA,,2013
GEORGINA,,2014
GEORGINA,,2015
GEORGINA,,2016
GEORGINA,,2017
GEORGINA,,2018
GRÉTA,359,2000
GRÉTA,386,2001
GRÉTA,402,2002
GRÉTA,446,2003
GRÉTA,459,2004
GRÉTA,544,2005
GRÉTA,518,2006
GRÉTA,534,2007
GRÉTA,533,2008
GRÉTA,555,2009
GRÉTA,551,2010
GRÉTA,458,2011
GRÉTA,478,2012
GRÉTA,431,2013
GRÉTA,434,2014
GRÉTA,441,2015
GRÉTA,545,2016
GRÉTA,571,2017
GRÉTA,527,2018
HAJNALKA,,2000
HAJNALKA,,2001
HAJNALKA,,2002
HAJNALKA,128,2003
HAJNALKA,,2004
HAJNALKA,,2005
HAJNALKA,,2006
HAJNALKA,,2007
HAJNALKA,,2008
HAJNALKA,,2009
HAJNALKA,,2010
HAJNALKA,,2011
HAJNALKA,,2012
HAJNALKA,,2013
HAJNALKA,,2014
HAJNALKA,,2015
HAJNALKA,,2016
HAJNALKA,,2017
HAJNALKA,,2018
HANGA,,2000
HANGA,,2001
HANGA,,2002
HANGA,,2003
HANGA,,2004
HANGA,,2005
HANGA,,2006
HANGA,,2007
HANGA,,2008
HANGA,140,2009
HANGA,145,2010
HANGA,153,2011
HANGA,158,2012
HANGA,182,2013
HANGA,164,2014
HANGA,154,2015
HANGA,222,2016
HANGA,193,2017
HANGA,179,2018
HANNA,237,2000
HANNA,259,2001
HANNA,319,2002
HANNA,397,2003
HANNA,460,2004
HANNA,691,2005
HANNA,957,2006
HANNA,989,2007
HANNA,1082,2008
HANNA,1207,2009
HANNA,1145,2010
HANNA,1304,2011
HANNA,1451,2012
HANNA,1818,2013
HANNA,1856,2014
HANNA,1682,2015
HANNA,1669,2016
HANNA,1582,2017
HANNA,1475,2018
HÉDI,,2000
HÉDI,,2001
HÉDI,,2002
HÉDI,,2003
HÉDI,,2004
HÉDI,,2005
HÉDI,,2006
HÉDI,,2007
HÉDI,,2008
HÉDI,,2009
HÉDI,,2010
HÉDI,,2011
HÉDI,,2012
HÉDI,121,2013
HÉDI,129,2014
HÉDI,142,2015
HÉDI,147,2016
HÉDI,126,2017
HÉDI,151,2018
HENRIETTA,207,2000
HENRIETTA,184,2001
HENRIETTA,189,2002
HENRIETTA,163,2003
HENRIETTA,148,2004
HENRIETTA,146,2005
HENRIETTA,132,2006
HENRIETTA,,2007
HENRIETTA,,2008
HENRIETTA,,2009
HENRIETTA,,2010
HENRIETTA,,2011
